"title_description","base_salary"
"CITY CUSTODIAL ASSISTANT","39970.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"Executive Program Specialist","240000.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"STENOGRAPHIC SPECIALIST","47650.00"
"PSYCHOLOGIST","95211.00"
"PSYCHOLOGIST","109018.00"
"POLICE OFFICER","55942.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"SCHOOL SAFETY AGENT","39206.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","44265.00"
"TRAFFIC ENFORCEMENT AGENT","47185.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"POLICE COMMUNICATIONS TECHNICIAN","45704.00"
"STRATEGIC INITIATIVE SPECIALIST","113575.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","55942.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"CAPTAIN","194689.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","120744.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","149518.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"SERGEANT-","118056.00"
"LIEUTENANT","142202.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","97894.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","135511.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","120442.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119429.00"
"P.O. DA DET GR3","115923.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"CAPTAIN","194689.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"CAPTAIN","160722.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"SERGEANT-","97894.00"
"P.O. DET SPEC","115923.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"SERGEANT-","118056.00"
"LIEUTENANT","142202.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","170234.00"
"P.O. DET SPEC","119980.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DET SPEC","119314.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","157515.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","115923.00"
"P.O. DA DET GR3","115923.00"
"SERGEANT-D/A SPECIAL ASSIGNMENT","120744.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"LIEUTENANT","149518.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"CAPTAIN D/A INSPECTOR","215791.00"
"CAPTAIN","194689.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"SERGEANT-","105606.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","115923.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","159762.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"P.O. DA DET GR3","119980.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"SERGEANT-","118056.00"
"CAPTAIN","194689.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","115923.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","157515.00"
"P.O. DET SPEC","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","160722.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","154359.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119429.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","149518.00"
"LIEUTENANT","154751.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","115923.00"
"P.O. DET SPEC","115923.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"P.O. DA DET GR3","119980.00"
"P.O. DA DET GR3","115923.00"
"P.O. DA DET GR3","115390.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"P.O. DET SPEC","115923.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","121048.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"LIEUTENANT","142202.00"
"SERGEANT-","118056.00"
"LIEUTENANT","149518.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT D/A COMMANDER OF DETECTIVE SQUAD","170234.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","105146.00"
"SERGEANT-","97894.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"SERGEANT-","118056.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","134819.00"
"SERGEANT-","97894.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"SERGEANT-","118056.00"
"LIEUTENANT","149518.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","149518.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"CAPTAIN D/A DEPUTY INSPECTOR","204936.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"P.O. DET SPEC","115923.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"LIEUTENANT","149518.00"
"SERGEANT-","118056.00"
"CAPTAIN","194689.00"
"P.O. DET SPEC","115923.00"
"P.O. DET SPEC","119248.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","149518.00"
"P.O. DA DET GR3","119980.00"
"LIEUTENANT","149518.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","111821.00"
"CAPTAIN","157515.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER D/A DETECTIVE 1ST GR","154751.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"P.O. DET SPEC","119980.00"
"POLICE OFFICER","109352.00"
"CAPTAIN","194689.00"
"P.O. DA DET GR3","115923.00"
"P.O. DA DET GR3","115923.00"
"POLICE OFFICER D/A DETECTIVE 2ND GR","130260.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT D/A SPECIAL ASSIGNMENT","157713.00"
"P.O. DET SPEC","119314.00"
"LIEUTENANT","154751.00"
"POLICE OFFICER","109352.00"
"P.O. DA DET GR3","115923.00"
"SERGEANT-","118056.00"
"P.O. DA DET GR3","119980.00"
"POLICE OFFICER","109352.00"
"SERGEANT-D/A SUPERVISOR DETECTIVE SQUAD","135511.00"
"POLICE OFFICER","85292.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"POLICE OFFICER","109352.00"
"SERGEANT-","118056.00"
"SERGEANT-","118056.00"
"SERGEANT-","97894.00"
"POLICE OFFICER","109352.00"
"POLICE OFFICER","109352.00"
"LIEUTENANT","142202.00"
"LIEUTENANT","149518.00"
"LIEUTENANT","141684.00"
