"title_description","base_salary"
"HIGHER EDUCATION ASSISTANT","56447.00"
"PROFESSOR","129310.00"
"HIGHER EDUCATION ASSOCIATE","93491.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"HIGHER EDUCATION OFFICER","141858.00"
"LECTURER","92878.00"
"ASSOCIATE PROFESSOR","117805.00"
"COLLEGE LAB TECHNICIAN","74430.00"
"ASSISTANT PROFESSOR","99532.00"
"LECTURER","92878.00"
"LECTURER","92878.00"
"LECTURER","74575.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"CUNY OFFICE ASSISTANT","46151.00"
"PROFESSOR","141858.00"
"PROFESSOR","141858.00"
"PROFESSOR","141858.00"
"LECTURER","92878.00"
"IT ASSISTANT","87250.00"
"ASSOCIATE PROFESSOR","107789.00"
"HIGHER EDUCATION ASSOCIATE","117805.00"
"ASSOCIATE ADMINISTRATOR","140010.00"
"ASSOCIATE PROFESSOR","117805.00"
"ASSISTANT PROFESSOR","99532.00"
"ASSOCIATE PROFESSOR","117805.00"
"PROFESSOR","70929.00"
"CUNY ADMINISTRATOR ASSISTANT","66374.00"
"CUNY OFFICE ASSISTANT","53514.00"
"LECTURER","92878.00"
"HIGHER EDUCATION ASSOCIATE","117805.00"
"CHIEF ADMINISTRATIVE SUPT CAMPUS B/G","158339.00"
"CLIP INSTRUCTOR","79170.00"
"PROFESSOR","107789.00"
"CUNY OFFICE ASSISTANT","40472.00"
"HIGHER EDUCATION ASSOCIATE","117805.00"
"ASSOCIATE PROFESSOR","117805.00"
"CUNY ADMINISTRATOR ASSISTANT","72948.00"
"PRINCIPAL CUSTODIAL SUPERVISOR","79005.00"
"HIGHER EDUCATION OFFICER","129310.00"
"ASSISTANT PROFESSOR","75465.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"CUNY OFFICE ASSISTANT","56780.00"
"PROFESSOR","132987.00"
"CUNY OFFICE ASSISTANT","50021.00"
"SENIOR VICE PRESIDENT","245000.00"
"PROFESSOR","132987.00"
"CUNY ADMINISTRATOR ASSISTANT","80716.00"
"CUNY OFFICE ASSISTANT","56841.00"
"HIGHER EDUCATION ASSISTANT","93134.00"
"HIGHER EDUCATION OFFICER","141858.00"
"CUNY OFFICE ASSISTANT","46283.00"
"COLLEGE SECURITY DIRECTOR","150000.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"COLLEGE LAB TECHNICIAN","74430.00"
"PROFESSOR","129310.00"
"CUNY CUSTODIAL ASSISTANT","35877.00"
"PROFESSOR","129310.00"
"PROFESSOR","141858.00"
"SENIOR COLLEGE LAB TECH","81246.00"
"ASSOCIATE PROFESSOR","93491.00"
"PRINCIPAL CUSTODIAL SUPERVISOR","75427.00"
"ASSISTANT TO HEO","86188.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"CUNY ADMINISTRATOR ASSISTANT","70198.00"
"IT ASSOCIATE","103034.00"
"PROFESSOR","70929.00"
"PROFESSOR","141858.00"
"PROFESSOR","129310.00"
"ASSOCIATE PROFESSOR","107789.00"
"CUNY OFFICE ASSISTANT","51701.00"
"COLLEGE PRINT SHOP COORDINATOR","73967.00"
"CAMPUS PUBLIC SAFETY SERGEANT","66906.00"
"HIGHER EDUCATION ASSOCIATE","117805.00"
"CUSTODIAL SUPERVISOR","44707.00"
"IT SENIOR ASSOCIATE","106014.00"
"ASSISTANT PROFESSOR","99532.00"
"ASSISTANT PROFESSOR","86645.00"
"ASSISTANT PROFESSOR","99532.00"
"HIGHER EDUCATION ASSISTANT","75465.00"
"ASSOCIATE PROFESSOR","107789.00"
"CUNY OFFICE ASSISTANT","49288.00"
"ASSISTANT COLLEGE SECURITY DIRECTOR","110000.00"
"COLLEGE PRINT SHOP ASSISTANT","41167.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"LECTURER","87004.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"CUNY ADMINISTRATOR ASSISTANT","77685.00"
"DEAN","142447.00"
"LECTURER","92878.00"
"CAMPUS PEACE OFFICER","58114.00"
"ASSOCIATE PROFESSOR","107789.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"IT SENIOR ASSOCIATE","114507.00"
"ASSISTANT ADMINISTRATOR","144252.00"
"PROFESSOR","129310.00"
"CAMPUS PUBLIC SAFETY SERGEANT","64857.00"
"PROFESSOR","119995.00"
"IT ASSISTANT","65555.00"
"LECTURER","92878.00"
"LECTURER","79170.00"
"CUNY OFFICE ASSISTANT","51991.00"
"CUNY OFFICE ASSISTANT","46283.00"
"CAMPUS PEACE OFFICER","56844.00"
"COLLEGE ACCOUNTING ASSISTANT","54399.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"PROFESSOR","129310.00"
"ASSISTANT PROFESSOR","93134.00"
"CUNY OFFICE ASSISTANT","47440.00"
"CUSTODIAL SUPERVISOR","40841.00"
"HIGHER EDUCATION OFFICER","141858.00"
"BUSINESS DATA AND REPORTING ANALYST","66474.00"
"ASSISTANT PROFESSOR","99532.00"
"IT ASSOCIATE","82999.00"
"ASSISTANT TO HEO","72837.00"
"CUNY OFFICE ASSISTANT","47785.00"
"PROFESSOR","129310.00"
"CUNY OFFICE ASSISTANT","48674.00"
"COLLEGE LAB TECHNICIAN","74430.00"
"HIGHER EDUCATION OFFICER","141858.00"
"CUNY OFFICE ASSISTANT","45050.00"
"ASSOCIATE PROFESSOR","107789.00"
"CAMPUS PEACE OFFICER","61056.00"
"COLLEGE LAB TECHNICIAN","74430.00"
"CUNY CUSTODIAL ASSISTANT","38712.00"
"ASSISTANT PROFESSOR","99532.00"
"PROFESSOR","132987.00"
"ASSOCIATE PROFESSOR","107789.00"
"CUNY ADMINISTRATOR ASSISTANT","64610.00"
"CUNY OFFICE ASSISTANT","46699.00"
"CAMPUS PEACE OFFICER","56788.00"
"HIGHER EDUCATION OFFICER","132987.00"
"IT ASSOCIATE","115239.00"
"HIGHER EDUCATION ASSISTANT","82928.00"
"ADMINISTRATOR","165954.00"
"VICE PRESIDENT","165000.00"
"HIGHER EDUCATION ASSOCIATE","117805.00"
"IT ASSISTANT","63918.00"
"CUNY OFFICE ASSISTANT","49288.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"CUNY OFFICE ASSISTANT","41573.00"
"HIGHER EDUCATION OFFICER","141858.00"
"ASSISTANT TO HEO","70541.00"
"ASSOCIATE PROFESSOR","110641.00"
"HIGHER EDUCATION ASSOCIATE","104057.00"
"HIGHER EDUCATION ASSOCIATE","104057.00"
"ASSOCIATE DEAN","140000.00"
"PRESIDENT","283560.00"
"ASSISTANT TO HEO","81712.00"
"HIGHER EDUCATION ASSOCIATE","110641.00"
"LECTURER","92878.00"
"ASSISTANT VICE PRESIDENT","161882.00"
"CAMPUS SECURITY ASSISTANT","40708.00"
"HIGHER EDUCATION ASSISTANT","79188.00"
"LECTURER","92878.00"
"HIGHER EDUCATION OFFICER","124656.00"
"HIGHER EDUCATION OFFICER","141858.00"
"CUNY CUSTODIAL ASSISTANT","37624.00"
"HIGHER EDUCATION OFFICER","141858.00"
"CUNY OFFICE ASSISTANT","48674.00"
"ASSISTANT TO HEO","65946.00"
"ASSISTANT PROFESSOR","99532.00"
"CHIEF COLLEGE LAB TECHNICIAN","83180.00"
"CUNY OFFICE ASSISTANT","43582.00"
"CUNY OFFICE ASSISTANT","43582.00"
"PROFESSOR","129310.00"
"ASSISTANT TO HEO","68245.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"HIGHER EDUCATION OFFICER","119995.00"
"PROFESSOR","124656.00"
"PROFESSOR","104057.00"
"CLIP INSTRUCTOR","76870.00"
"ASSOCIATE PROFESSOR","110641.00"
"LECTURER","83764.00"
"HIGHER EDUCATION OFFICER","141858.00"
"PROFESSOR","129310.00"
"ASSISTANT PROFESSOR","90375.00"
"PROFESSOR","132987.00"
"ASSISTANT PROFESSOR","99532.00"
"PROFESSOR","111560.00"
"ASSISTANT TO HEO","72837.00"
"PROFESSOR","129310.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"HIGHER EDUCATION ASSOCIATE","117805.00"
"ASSISTANT PROFESSOR","99532.00"
"ASSISTANT TO HEO","70541.00"
"PROFESSOR","129310.00"
"PROFESSOR","129310.00"
"PROFESSOR","132987.00"
"ASSOCIATE PROFESSOR","117805.00"
"HIGHER EDUCATION OFFICER","132987.00"
"PROFESSOR","129310.00"
"COLLEGE ACCOUNTANT","67029.00"
"PROFESSOR","104057.00"
"HIGHER EDUCATION ASSISTANT","93134.00"
"ASSOCIATE PROFESSOR","110641.00"
"ASSOCIATE PROFESSOR","107789.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"HIGHER EDUCATION ASSOCIATE","96602.00"
"IT SENIOR ASSOCIATE","114507.00"
"CUNY OFFICE ASSISTANT","53669.00"
"STOCK WORKER","44887.00"
"HIGHER EDUCATION ASSISTANT","82928.00"
"MAIL/MESSAGE SERVICES WORKER","37840.00"
"ASSOCIATE PROFESSOR","107789.00"
"HIGHER EDUCATION OFFICER","141858.00"
"PROFESSOR","129310.00"
"PROFESSOR","129310.00"
"ASSOCIATE DEAN","140000.00"
"ASSISTANT TO HEO","75131.00"
"CAMPUS PEACE OFFICER","56844.00"
"CUNY START INSTRUCTOR","83764.00"
"COLLEGE SECURITY SPECIALIST","70359.00"
"HIGHER EDUCATION ASSOCIATE","110641.00"
"PROFESSOR","111560.00"
"HIGHER EDUCATION ASSOCIATE","96602.00"
"CUNY CUSTODIAL ASSISTANT","38712.00"
"CUNY OFFICE ASSISTANT","46584.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"VICE PRESIDENT","165000.00"
"CUNY OFFICE ASSISTANT","43110.00"
"BUSINESS DATA AND REPORTING ANALYST","63918.00"
"CUNY OFFICE ASSISTANT","43582.00"
"ASSOCIATE PROFESSOR","100329.00"
"PROFESSOR","115333.00"
"ASSISTANT TO HEO","79726.00"
"HIGHER EDUCATION ASSISTANT","72667.00"
"CUNY OFFICE ASSISTANT","46584.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"HIGHER EDUCATION ASSOCIATE","110641.00"
"ASSISTANT PROFESSOR","90375.00"
"CAMPUS SECURITY ASSISTANT","38712.00"
"HIGHER EDUCATION ASSISTANT","82928.00"
"CUNY CUSTODIAL ASSISTANT","37624.00"
"ASSOCIATE PROFESSOR","93491.00"
"ASSISTANT TO HEO","54268.00"
"ASSISTANT DEAN","142800.00"
"CUSTODIAL SUPERVISOR","43328.00"
"PROFESSOR","129310.00"
"ASSISTANT PROFESSOR","90375.00"
"DEAN","150000.00"
"COLLEGE ACCOUNTING ASSISTANT","46859.00"
"HIGHER EDUCATION ASSISTANT","82928.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"HIGHER EDUCATION ASSISTANT","93134.00"
"HIGHER EDUCATION ASSISTANT","79188.00"
"IT SUPPORT ASSISTANT","50564.00"
"LECTURER","76870.00"
"PROFESSOR","129310.00"
"PROFESSOR","129310.00"
"PROFESSOR","129310.00"
"PROFESSOR","129310.00"
"CUNY OFFICE ASSISTANT","51701.00"
"HIGHER EDUCATION ASSISTANT","75465.00"
"HIGHER EDUCATION OFFICER","129310.00"
"LECTURER","74575.00"
"HIGHER EDUCATION OFFICER","119995.00"
"ASSISTANT TO HEO","65946.00"
"STAFF NURSE","97790.00"
"COLLEGE SECURITY SPECIALIST","64702.00"
"ASSISTANT TO HEO","70541.00"
"ASSISTANT TO HEO","68245.00"
"CUNY OFFICE ASSISTANT","51701.00"
"ASSISTANT COLLEGE SECURITY DIRECTOR","80410.00"
"MAIL/MESSAGE SERVICES WORKER","50433.00"
"CUNY OFFICE ASSISTANT","36700.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"ASSISTANT PROFESSOR","99532.00"
"ASSOCIATE PROFESSOR","107789.00"
"HIGHER EDUCATION OFFICER","132987.00"
"PROFESSOR","129310.00"
"ASSISTANT PROFESSOR","93134.00"
"HIGHER EDUCATION ASSISTANT","82928.00"
"ASSOCIATE PROFESSOR","104057.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"HIGHER EDUCATION ASSOCIATE","100329.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"CUNY OFFICE ASSISTANT","43927.00"
"ASSISTANT TO HEO","62689.00"
"IT ASSISTANT","63918.00"
"CAMPUS PEACE OFFICER","58114.00"
"PROFESSOR","119995.00"
"CUNY OFFICE ASSISTANT","46584.00"
"LECTURER","81466.00"
"HIGHER EDUCATION ASSISTANT","68004.00"
"COLLEGE PRINT SHOP COORDINATOR","46889.00"
"CUSTODIAL SUPERVISOR","34401.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"CLIP INSTRUCTOR","52072.00"
"HIGHER EDUCATION ASSISTANT","70238.00"
"CLIP INSTRUCTOR","69983.00"
"CLIP INSTRUCTOR","72280.00"
"IT SUPPORT ASSISTANT","46217.00"
"LECTURER/DOCTORAL SCHEDULE","88998.00"
"LECTURER","87004.00"
"CAMPUS PEACE OFFICER","45469.00"
"ASSISTANT TO HEO","72837.00"
"IT SENIOR ASSOCIATE","125932.00"
"CUNY CUSTODIAL ASSISTANT","39922.00"
"HIGHER EDUCATION OFFICER","100329.00"
"CUNY CUSTODIAL ASSISTANT","33400.00"
"SENIOR CUSTODIAL SUPERVISOR","44035.00"
"HIGHER EDUCATION ASSISTANT","64649.00"
"CUNY OFFICE ASSISTANT","40472.00"
"PROFESSOR","129310.00"
"SENIOR COLLEGE LAB TECH","75929.00"
"HIGHER EDUCATION OFFICER","136349.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"PROFESSOR","119995.00"
"COLLEGE LAB TECHNICIAN","69517.00"
"PROFESSOR","115333.00"
"CUNY START INSTRUCTOR","83764.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSISTANT PROFESSOR","99532.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"ASSOCIATE ADMINISTRATOR","160000.00"
"HIGHER EDUCATION ASSOCIATE","90375.00"
"HIGHER EDUCATION ASSISTANT","93134.00"
"COMPUTER SYSTEMS MANAGER","120000.00"
"CUNY CUSTODIAL ASSISTANT","35811.00"
"ASSISTANT TO HEO","79726.00"
"MAIL/MESSAGE SERVICES WORKER","56441.00"
"LECTURER/DOCTORAL SCHEDULE","92242.00"
"CLIP INSTRUCTOR","74575.00"
"ASSOCIATE PROFESSOR","100329.00"
"HIGHER EDUCATION ASSOCIATE","104057.00"
"HIGHER EDUCATION OFFICER","129310.00"
"IT ASSOCIATE","78140.00"
"PROFESSOR","107789.00"
"ASSISTANT PROFESSOR","90375.00"
"LECTURER","79170.00"
"COLLEGE SECURITY SPECIALIST","70359.00"
"LECTURER","92878.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"ASSOCIATE PROFESSOR","104057.00"
"PROFESSOR","141858.00"
"CUNY OFFICE ASSISTANT","45386.00"
"CAMPUS PEACE OFFICER","55090.00"
"CUNY OFFICE ASSISTANT","39485.00"
"ASSOCIATE PROFESSOR","104057.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"ASSOCIATE PROFESSOR","93491.00"
"PROFESSOR","111560.00"
"HIGHER EDUCATION OFFICER","129310.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"IT SUPPORT ASSISTANT","43127.00"
"CAMPUS SECURITY ASSISTANT","40708.00"
"IT ASSISTANT","63918.00"
"ASSISTANT TO HEO","68245.00"
"ASSOCIATE PROFESSOR","96602.00"
"ASSISTANT PROFESSOR","90375.00"
"CUNY OFFICE ASSISTANT","50492.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"CAMPUS PUBLIC SAFETY SERGEANT","66833.00"
"LECTURER","79170.00"
"CUNY OFFICE ASSISTANT","45386.00"
"CLIP INSTRUCTOR","54003.00"
"CAMPUS PEACE OFFICER","40810.00"
"ASSISTANT PROFESSOR","90375.00"
"PROFESSOR","107789.00"
"PROFESSOR","107789.00"
"HIGHER EDUCATION ASSISTANT","79188.00"
"PROFESSOR","111560.00"
"LECTURER/DOCTORAL SCHEDULE","98309.00"
"HIGHER EDUCATION ASSISTANT","64649.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"HIGHER EDUCATION ASSISTANT","99532.00"
"CUNY START INSTRUCTOR","83764.00"
"PROFESSOR","111560.00"
"ASSOCIATE PROFESSOR","107789.00"
"HIGHER EDUCATION ASSOCIATE","110641.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"IT SENIOR ASSOCIATE","96138.00"
"CUNY CUSTODIAL ASSISTANT","38712.00"
"HIGHER EDUCATION ASSISTANT","64649.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"LECTURER","83764.00"
"CUNY OFFICE ASSISTANT","45386.00"
"CAMPUS PEACE OFFICER","40810.00"
"CAMPUS SECURITY ASSISTANT","37466.00"
"CUNY OFFICE ASSISTANT","37915.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"ASSOCIATE PROFESSOR","107789.00"
"ASSOCIATE PROFESSOR","107789.00"
"ASSOCIATE PROFESSOR","107789.00"
"PROFESSOR","107789.00"
"ASSOCIATE PROFESSOR","107789.00"
"CUNY START INSTRUCTOR","74575.00"
"PROFESSOR","107789.00"
"HIGHER EDUCATION ASSOCIATE","90375.00"
"ASSOCIATE PROFESSOR","46746.00"
"CUNY START INSTRUCTOR","81466.00"
"ASSOCIATE PROFESSOR","107789.00"
"ASSISTANT TO HEO","57517.00"
"HIGHER EDUCATION ASSISTANT","79188.00"
"LECTURER","79170.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"COLLEGE LAB TECHNICIAN","69517.00"
"HIGHER EDUCATION OFFICER","141858.00"
"CAMPUS PUBLIC SAFETY SERGEANT","66894.00"
"HIGHER EDUCATION ASSISTANT","54313.00"
"CLIP INSTRUCTOR","69983.00"
"ASSOCIATE PROFESSOR","104057.00"
"LECTURER","79170.00"
"IT SENIOR ASSOCIATE","98798.00"
"ASSISTANT TO HEO","51781.00"
"CUNY CUSTODIAL ASSISTANT","39916.00"
"ASSOCIATE PROFESSOR","104057.00"
"ASSOCIATE PROFESSOR","104057.00"
"ASSOCIATE PROFESSOR","104057.00"
"PROFESSOR","104057.00"
"ASSOCIATE PROFESSOR","104057.00"
"ASSOCIATE PROFESSOR","96602.00"
"LECTURER/DOCTORAL SCHEDULE","79808.00"
"HIGHER EDUCATION ASSISTANT","82928.00"
"ASSOCIATE PROFESSOR","96602.00"
"HIGHER EDUCATION OFFICER","115333.00"
"ASSISTANT TO HEO","54268.00"
"ASSOCIATE PROFESSOR","100329.00"
"CUNY CUSTODIAL ASSISTANT","39916.00"
"CUNY OFFICE ASSISTANT","46584.00"
"CUNY OFFICE ASSISTANT","41484.00"
"HIGHER EDUCATION ASSOCIATE","93491.00"
"IT ASSISTANT","60176.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"ASSISTANT TO HEO","57517.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"HIGHER EDUCATION ASSISTANT","70238.00"
"ASSISTANT PROFESSOR","90375.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"ASSOCIATE PROFESSOR","100329.00"
"CUNY START INSTRUCTOR","76870.00"
"COLLEGE LAB TECHNICIAN","59378.00"
"ASSISTANT PROFESSOR","90375.00"
"CUNY START INSTRUCTOR","79170.00"
"CUNY OFFICE ASSISTANT","43582.00"
"CUNY OFFICE ASSISTANT","32727.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUSTODIAL SUPERVISOR","40841.00"
"CUSTODIAL SUPERVISOR","45529.00"
"ASSISTANT TO HEO","72837.00"
"ASSISTANT PROFESSOR","93134.00"
"COLLEGE LAB TECHNICIAN","67707.00"
"CAMPUS PUBLIC SAFETY SERGEANT","66803.00"
"CAMPUS PEACE OFFICER","56743.00"
"CAMPUS PEACE OFFICER","37529.00"
"CUNY OFFICE ASSISTANT","42261.00"
"ASSISTANT TO HEO","54268.00"
"HIGHER EDUCATION ASSISTANT","86645.00"
"HIGHER EDUCATION OFFICER","132987.00"
"HIGHER EDUCATION OFFICER","141858.00"
"IT ASSISTANT","56998.00"
"ASSISTANT TO HEO","57517.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSOCIATE PROFESSOR","90375.00"
"ASSISTANT PROFESSOR","90375.00"
"HIGHER EDUCATION ASSISTANT","70238.00"
"ASSISTANT TO HEO","62689.00"
"HIGHER EDUCATION ASSOCIATE","96602.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUNY OFFICE ASSISTANT","45386.00"
"ASSISTANT TO HEO","65946.00"
"SENIOR CUSTODIAL SUPERVISOR","45394.00"
"ASSISTANT TO HEO","81712.00"
"CUNY OFFICE ASSISTANT","37915.00"
"CUNY OFFICE ASSISTANT","39485.00"
"CUNY OFFICE ASSISTANT","41472.00"
"ASSISTANT PROFESSOR","99532.00"
"IT ASSISTANT","63918.00"
"ASSISTANT TO HEO","70541.00"
"CUNY OFFICE ASSISTANT","39485.00"
"CAMPUS SECURITY ASSISTANT","40708.00"
"ASSISTANT TO HEO","57517.00"
"ASSISTANT TO HEO","68245.00"
"CAMPUS SECURITY ASSISTANT","40708.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSISTANT PROFESSOR","90375.00"
"HIGHER EDUCATION ASSOCIATE","104057.00"
"CUNY CUSTODIAL ASSISTANT","37624.00"
"ASSISTANT PROFESSOR","93134.00"
"CUNY OFFICE ASSISTANT","45249.00"
"ASSISTANT TO HEO","62689.00"
"CUNY OFFICE ASSISTANT","41484.00"
"ASSISTANT TO HEO","47861.00"
"LECTURER","76870.00"
"ASSISTANT TO HEO","65946.00"
"HIGHER EDUCATION ASSISTANT","75465.00"
"IT ASSISTANT","55608.00"
"CUNY OFFICE ASSISTANT","45386.00"
"HIGHER EDUCATION ASSOCIATE","96602.00"
"HIGHER EDUCATION ASSOCIATE","93491.00"
"CUNY CUSTODIAL ASSISTANT","36706.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"VICE PRESIDENT","195000.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSISTANT PROFESSOR","93134.00"
"ASSISTANT PROFESSOR","90375.00"
"HIGHER EDUCATION ASSOCIATE","110641.00"
"CUNY CUSTODIAL ASSISTANT","35811.00"
"HIGHER EDUCATION ASSOCIATE","110641.00"
"CAMPUS PEACE OFFICER","39955.00"
"HIGHER EDUCATION ASSISTANT","68004.00"
"HIGHER EDUCATION ASSISTANT","79188.00"
"HIGHER EDUCATION OFFICER","129310.00"
"HIGHER EDUCATION ASSISTANT","75465.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"ASSISTANT TO HEO","62689.00"
"HIGHER EDUCATION ASSISTANT","56447.00"
"HIGHER EDUCATION ASSISTANT","90375.00"
"IT ASSISTANT","63918.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"ASSISTANT TO HEO","54268.00"
"CUSTODIAL SUPERVISOR","42066.00"
"CUNY CUSTODIAL ASSISTANT","37624.00"
"CUNY OFFICE ASSISTANT","43582.00"
"HIGHER EDUCATION OFFICER","129310.00"
"CAMPUS SECURITY ASSISTANT","38371.00"
"ASSISTANT PROFESSOR","90375.00"
"LECTURER/DOCTORAL SCHEDULE","82102.00"
"CUNY OFFICE ASSISTANT","37915.00"
"ASSISTANT TO HEO","49960.00"
"HIGHER EDUCATION ASSISTANT","56447.00"
"CUNY OFFICE ASSISTANT","45386.00"
"CAMPUS PEACE OFFICER","40310.00"
"CAMPUS PEACE OFFICER","41318.00"
"CUNY CUSTODIAL ASSISTANT","39922.00"
"ASSISTANT TO HEO","57517.00"
"HIGHER EDUCATION ASSISTANT","79188.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSISTANT TO HEO","68245.00"
"ASSISTANT PROFESSOR","90375.00"
"HIGHER EDUCATION ASSOCIATE","107789.00"
"ASSISTANT PROFESSOR","90375.00"
"ASSISTANT PROFESSOR","90375.00"
"LECTURER","83764.00"
"ASSISTANT TO HEO","46103.00"
"CUNY OFFICE ASSISTANT","32727.00"
"HIGHER EDUCATION ASSISTANT","56447.00"
"CUNY CUSTODIAL ASSISTANT","33400.00"
"CUNY CUSTODIAL ASSISTANT","33400.00"
"CAMPUS PEACE OFFICER","42389.00"
"HIGHER EDUCATION ASSOCIATE","100329.00"
"HIGHER EDUCATION ASSOCIATE","100329.00"
"CAMPUS PEACE OFFICER","39955.00"
"ASSISTANT TO HEO","57517.00"
"CUSTODIAL SUPERVISOR","44682.00"
"CUNY CUSTODIAL ASSISTANT","38712.00"
"CAMPUS PEACE OFFICER","37529.00"
"CAMPUS PUBLIC SAFETY SERGEANT","66803.00"
"HIGHER EDUCATION ASSISTANT","64649.00"
"CAMPUS SECURITY ASSISTANT","38712.00"
"ASSISTANT PROFESSOR","86645.00"
"CUNY CUSTODIAL ASSISTANT","33400.00"
"CAMPUS SECURITY ASSISTANT","32745.00"
"ASSISTANT TO HEO","60394.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CAMPUS PEACE OFFICER","37529.00"
"CAMPUS PEACE OFFICER","41154.00"
"CAMPUS PEACE OFFICER","37529.00"
"CAMPUS PEACE OFFICER","39955.00"
"CAMPUS PEACE OFFICER","43835.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUNY OFFICE ASSISTANT","38568.00"
"CAMPUS SECURITY ASSISTANT","32745.00"
"HIGHER EDUCATION OFFICER","124656.00"
"CUNY OFFICE ASSISTANT","43582.00"
"VICE PRESIDENT","165000.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"VICE PRESIDENT","165000.00"
"ASSISTANT TO HEO","49960.00"
"IT ASSISTANT","56565.00"
"CUNY CUSTODIAL ASSISTANT","33400.00"
"CUNY OFFICE ASSISTANT","34551.00"
"CUNY CUSTODIAL ASSISTANT","34235.00"
"HIGHER EDUCATION OFFICER","141858.00"
"CUNY CUSTODIAL ASSISTANT","38753.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"HIGHER EDUCATION ASSISTANT","62411.00"
"ASSISTANT TO HEO","57517.00"
"CAMPUS PEACE OFFICER","38467.00"
"CUNY CUSTODIAL ASSISTANT","39922.00"
"CUNY OFFICE ASSISTANT","43582.00"
"CUNY OFFICE ASSISTANT","43582.00"
"LECTURER","76870.00"
"CUNY OFFICE ASSISTANT","42261.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"HIGHER EDUCATION ASSOCIATE","90375.00"
"ASSISTANT VICE PRESIDENT","175000.00"
"HIGHER EDUCATION OFFICER","107789.00"
"HIGHER EDUCATION ASSISTANT","68004.00"
"HIGHER EDUCATION ASSISTANT","62411.00"
"IT SUPPORT ASSISTANT","47604.00"
"CUNY CUSTODIAL ASSISTANT","41163.00"
"CUNY CUSTODIAL ASSISTANT","34235.00"
"ASSISTANT ADMINISTRATOR","150000.00"
"HIGHER EDUCATION ASSOCIATE","86645.00"
"ASSISTANT TO HEO","47861.00"
"HIGHER EDUCATION ASSISTANT","64649.00"
"IT SUPPORT ASSISTANT","43390.00"
"CUNY CUSTODIAL ASSISTANT","37584.00"
"CUNY CUSTODIAL ASSISTANT","37584.00"
"CUNY CUSTODIAL ASSISTANT","39922.00"
"CUNY CUSTODIAL ASSISTANT","39922.00"
"HIGHER EDUCATION ASSISTANT","75465.00"
"HIGHER EDUCATION ASSISTANT","62411.00"
